"region","start_pos","end_pos","RefSeq_ID","protein_ID","gene_ID","gene_name","ncbi_func"
"CP021797.1",3592660,3592971,"NP_385708.1","ASP59907.1","CDO30_17465",NA,"pyrophosphatase"
"CP021797.1",3593201,3594751,"NP_385707.1","ASP59908.1","CDO30_17470",NA,"methionine--tRNA ligase"
"CP021797.1",3594766,3595545,"NP_385706.1","ASP59909.1","CDO30_17475",NA,"TatD family deoxyribonuclease"
"CP021797.1",3595547,3596383,"NP_385705.1","ASP59910.1","CDO30_17480",NA,"MBL fold metallo-hydrolase"
"CP021797.1",3596778,3597185,"NP_435774.1",NA,"CDO30_17485",NA,"IS30 family transposase"
"CP021797.1",3597205,3597657,"WP_017273180.1","ASP59911.1","CDO30_17490",NA,"hypothetical protein"
"CP021797.1",3597996,3598718,"NP_385703.1","ASP60207.1","CDO30_17495",NA,"hypothetical protein"
"CP021797.1",3598956,3599348,"YP_001326962.1","ASP59912.1","CDO30_17500",NA,"aldehyde-activating protein"
"CP021797.1",3599376,3600884,"NP_385701.1","ASP59913.1","CDO30_17505",NA,"adenylate cyclase"
"CP021797.1",3601020,3601232,"NP_385700.1","ASP59914.1","CDO30_17510",NA,"hypothetical protein"
"CP021797.1",3601440,3602411,"NP_385699.1","ASP59915.1","CDO30_17515",NA,"MFS transporter"
"CP021797.1",3602408,3603163,"NP_385698.1","ASP60208.1","CDO30_17520",NA,"NAD(P)-dependent oxidoreductase"
"CP021797.1",3603332,3603913,"NP_385697.1","ASP59916.1","CDO30_17525",NA,"L%2CD-transpeptidase"
"CP021797.1",3604103,3604243,"WP_018239837.1","ASP59917.1","CDO30_17530",NA,"ABC transporter"
"CP021797.1",3604405,3604989,"NP_385696.1","ASP59918.1","CDO30_17535",NA,"lipoprotein"
"CP021797.1",3605123,3605710,"NP_385695.1","ASP59919.1","CDO30_17540",NA,"isoprenylcysteine carboxylmethyltransferase family protein"
"CP021797.1",3605720,3606505,"YP_001326955.1","ASP60209.1","CDO30_17545",NA,"hypothetical protein"
"CP021797.1",3606502,3607386,"NP_385694.1","ASP59920.1","CDO30_17550",NA,"short-chain dehydrogenase"
"CP021797.1",3607792,3608547,"NP_385693.1","ASP59921.1","CDO30_17555",NA,"amino acid ABC transporter substrate-binding protein"
"CP021797.1",3608996,3610126,"NP_385692.1","ASP59922.1","CDO30_17560",NA,"tRNA guanosine(34) transglycosylase Tgt"
"CP021797.1",3610127,3611209,"NP_385691.1","ASP59923.1","CDO30_17565",NA,"tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA"
"CP021797.1",3611386,3611895,"NP_385690.1","ASP59924.1","CDO30_17570",NA,"peptidylprolyl isomerase"
"CP021797.1",3611921,3612493,"NP_385689.1","ASP59925.1","CDO30_17575",NA,"peptidylprolyl isomerase"
"CP021797.1",3612519,3613010,"NP_385688.1","ASP59926.1","CDO30_17580",NA,"phosphopantetheine adenylyltransferase"
"CP021797.1",3613739,3614046,"WP_003509406.1",NA,"CDO30_17585",NA,"hypothetical protein"
"CP021797.1",3614128,3615531,"NP_385686.1","ASP59927.1","CDO30_17590",NA,"multidrug resistance protein NorM"
"CP021797.1",3615980,3617227,"NP_385685.1","ASP59928.1","CDO30_17595",NA,"tetracycline resistance MFS efflux pump"
"CP021797.1",3617580,3618515,"NP_385684.1","ASP59929.1","CDO30_17600",NA,"flagellar biosynthesis protein FlgM"
"CP021797.1",3618729,3619772,"NP_385683.1","ASP59930.1","CDO30_17605",NA,"iditol 2-dehydrogenase"
"CP021797.1",3619975,3623466,"NP_385682.1","ASP59931.1","CDO30_17610",NA,"carbamoyl phosphate synthase large subunit"
"CP021797.1",3623595,3623897,"NP_385681.1","ASP59932.1","CDO30_17615",NA,"hypothetical protein"
"CP021797.1",3623901,3625370,"NP_385680.1","ASP59933.1","CDO30_17620",NA,"MFS transporter"
"CP021797.1",3625663,3626139,"NP_385679.1","ASP60210.1","CDO30_17625",NA,"transcription elongation factor GreA"
"CP021797.1",3626223,3627278,"NP_385678.1","ASP59934.1","CDO30_17630",NA,"LPS biosynthesis protein"
"CP021797.1",3627285,3628307,"NP_385677.1","ASP59935.1","CDO30_17635",NA,"glycosyl transferase"
"CP021797.1",3628304,3629335,"NP_385676.1","ASP59936.1","CDO30_17640",NA,"glycosyl transferase"
"CP021797.1",3629354,3630166,"NP_385675.1","ASP60211.1","CDO30_17645",NA,"LPS biosynthesis protein"
"CP021797.1",3630288,3630758,"NP_385674.1","ASP59937.1","CDO30_17650",NA,"ArsR family transcriptional regulator"
"CP021797.1",3631192,3632166,"NP_385673.1","ASP60212.1","CDO30_17655","trxB","thioredoxin-disulfide reductase"
"CP021797.1",3632285,3633181,"YP_001326932.1","ASP60213.1","CDO30_17660",NA,"LysR family transcriptional regulator"
"CP021797.1",3633834,3634124,"NP_385671.1","ASP59938.1","CDO30_17665",NA,"transcriptional regulator"
"CP021797.1",3634173,3635294,"NP_385670.1","ASP59939.1","CDO30_17670",NA,"alkene reductase"
"CP021797.1",3635367,3636161,"NP_385669.1","ASP59940.1","CDO30_17675",NA,"3'-kinase"
"CP021797.1",3636160,3636235,"NP_437802.1",NA,"CDO30_17680",NA,"hypothetical protein"
"CP021797.1",3636333,3636842,"NP_385668.1","ASP59941.1","CDO30_17685",NA,"N-acetyltransferase"
"CP021797.1",3636916,3637902,"NP_385667.1","ASP60214.1","CDO30_17690",NA,"glycosyl transferase"
"CP021797.1",3637967,3638075,"YP_002122342.1",NA,"CDO30_17695",NA,"hypothetical protein"
"CP021797.1",3638232,3641027,"NP_385666.1","ASP59942.1","CDO30_17700",NA,"DNA gyrase subunit A"
"CP021797.1",3641313,3641942,"NP_385665.1","ASP59943.1","CDO30_17705",NA,"MarC family protein"
"CP021797.1",3642008,3642532,"NP_385664.1","ASP59944.1","CDO30_17710",NA,"single-stranded DNA-binding protein"
"CP021797.1",3642819,3645740,"NP_385663.1","ASP59945.1","CDO30_17715",NA,"excinuclease ABC subunit A"
"CP021797.1",3645830,3646633,"NP_385662.1","ASP59946.1","CDO30_17720",NA,"DUF72 domain-containing protein"
"CP021797.1",3646694,3646969,"WP_020479577.1","ASP59947.1","CDO30_17725",NA,"hypothetical protein"
"CP021797.1",3647529,3651320,"NP_385661.1","ASP59948.1","CDO30_17730",NA,"ribonucleoside-diphosphate reductase%2C adenosylcobalamin-dependent"
"CP021797.1",3651474,3652112,"NP_385660.1","ASP59949.1","CDO30_17735",NA,"glutathione S-transferase family protein"
"CP021797.1",3652303,3652461,"NP_385659.1","ASP59950.1","CDO30_17740",NA,"hypothetical protein"
"CP021797.1",3653063,3654259,"WP_010969783.1","ASP59951.1","CDO30_17745",NA,"IS256 family transposase"
"CP021797.1",3655308,3655679,"NP_385657.1","ASP59952.1","CDO30_17750",NA,"hypothetical protein"
"CP021797.1",3655709,3656689,"NP_385656.1","ASP59953.1","CDO30_17755",NA,"hypothetical protein"
"CP021797.1",3656782,3657177,"WP_018097713.1","ASP59954.1","CDO30_17760",NA,"hypothetical protein"
"CP021797.1",3657564,3658703,"NP_385655.1","ASP59955.1","CDO30_17765","gcvT","glycine cleavage system protein T"
"CP021797.1",3658720,3659082,"NP_385654.1","ASP59956.1","CDO30_17770","gcvH","glycine cleavage system protein H"
"CP021797.1",3659082,3661946,"WP_017960600.1","ASP59957.1","CDO30_17775","gcvP","glycine dehydrogenase"
"CP021797.1",3662233,3663708,"NP_385652.1","ASP59958.1","CDO30_17780",NA,"trigger factor"
"CP021797.1",3664757,3665038,"WP_015243481.1","ASP59959.1","CDO30_17790",NA,"hypothetical protein"
"CP021797.1",3665390,3665590,"YP_001326866.1","ASP59960.1","CDO30_17795",NA,"DUF1127 domain-containing protein"
"CP021797.1",3665897,3666040,"NP_385650.1","ASP59961.1","CDO30_17800",NA,"DUF1127 domain-containing protein"
"CP021797.1",3666133,3667551,"NP_385649.1","ASP59962.1","CDO30_17805",NA,"FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO"
"CP021797.1",3667581,3668036,"NP_385648.1","ASP59963.1","CDO30_17810",NA,"hypothetical protein"
"CP021797.1",3668131,3668973,"NP_385647.1","ASP59964.1","CDO30_17815",NA,"phytoene/squalene synthase family protein"
"CP021797.1",3668995,3669381,"YP_001326861.1","ASP59965.1","CDO30_17820",NA,"hypothetical protein"
"CP021797.1",3669384,3671960,NA,"ASP59966.1","CDO30_00005",NA,"protein translocase subunit SecDF"
"CP021798.1",628,942,"NP_435959.2","ASP60215.1","CDO30_17830",NA,"hypothetical protein"
"CP021798.1",947,1618,"NP_435958.1","ASP60216.1","CDO30_17835",NA,"virB8 family protein"
"CP021798.1",1618,2472,"NP_435957.1","ASP60217.1","CDO30_17840","virB9","P-type conjugative transfer protein VirB9"
"CP021798.1",2482,3654,"NP_435956.1","ASP60218.1","CDO30_17845",NA,"type IV secretion system protein VirB10"
"CP021798.1",3665,4654,"NP_435955.1","ASP60219.1","CDO30_17850","virB11","P-type DNA transfer ATPase VirB11"
"CP021798.1",4966,6192,"NP_435954.2","ASP60220.1","CDO30_17855",NA,"MFS transporter"
"CP021798.1",6227,6838,"NP_435953.1","ASP60221.1","CDO30_17860",NA,"TetR/AcrR family transcriptional regulator"
"CP021798.1",7090,7767,"NP_435951.2","ASP60222.1","CDO30_17865",NA,"DUF1275 family protein"
"CP021798.1",8015,9037,"NP_435950.1","ASP60223.1","CDO30_17870",NA,"zinc-dependent alcohol dehydrogenase"
"CP021798.1",9317,9499,"WP_014990090.1","ASP60224.1","CDO30_17875",NA,"hypothetical protein"
"CP021798.1",9533,9979,"NP_435949.2","ASP60225.1","CDO30_17880",NA,"hypothetical protein"
"CP021798.1",9976,10911,"NP_435948.1","ASP60226.1","CDO30_17885",NA,"U32 family peptidase"
"CP021798.1",10918,11895,"NP_435947.1","ASP60227.1","CDO30_17890",NA,"protease"
"CP021798.1",11886,12392,"NP_435946.1","ASP60228.1","CDO30_17895",NA,"SCP2 domain-containing protein"
"CP021798.1",12513,14021,"WP_014990086.1","ASP60229.1","CDO30_17900",NA,"UbiD family decarboxylase"
"CP021798.1",14018,14620,"NP_435944.1","ASP60230.1","CDO30_17905",NA,"phenolic acid decarboxylase"
"CP021798.1",14986,15672,"NP_435943.1","ASP60231.1","CDO30_17910",NA,"NnrU family protein"
"CP021798.1",15684,16082,"YP_001314824.1","ASP60232.1","CDO30_17915",NA,"hypothetical protein"
"CP021798.1",16099,16254,"YP_001314823.1","ASP61451.1","CDO30_17920",NA,"hypothetical protein"
"CP021798.1",16373,16924,"YP_001314822.1","ASP60233.1","CDO30_17925",NA,"NorE accessory protein for nitric oxide reductase"
"CP021798.1",16930,17220,"YP_001314821.1","ASP60234.1","CDO30_17930",NA,"hypothetical protein"
"CP021798.1",17383,17835,"NP_435941.1","ASP60235.1","CDO30_17935",NA,"cytochrome C"
"CP021798.1",17860,19206,"NP_435940.1","ASP60236.1","CDO30_17940",NA,"nitric-oxide reductase large subunit"
"CP021798.1",19266,20084,"NP_435939.1","ASP60237.1","CDO30_17945",NA,"CbbQ/NirQ/NorQ/GpvN family protein"
"CP021798.1",20089,21984,"NP_435938.1","ASP60238.1","CDO30_17950",NA,"nitric oxide reductase activation protein NorD"
"CP021798.1",22064,23416,"NP_435937.1","ASP60239.1","CDO30_17955","hemN","oxygen-independent coproporphyrinogen III oxidase"
"CP021798.1",23864,24397,"NP_435936.2","ASP60240.1","CDO30_17960",NA,"NYN domain-containing protein"
"CP021798.1",24289,24798,"WP_015242217.1","ASP60241.1","CDO30_17965",NA,"hypothetical protein"
"CP021798.1",24774,25583,"NP_435935.2","ASP60242.1","CDO30_17970",NA,"pirin family protein"
"CP021798.1",25940,26257,"NP_435934.2","ASP60243.1","CDO30_17975",NA,"DUF2249 domain-containing protein"
"CP021798.1",26303,27661,"NP_435933.1","ASP60244.1","CDO30_17980",NA,"hypothetical protein"
"CP021798.1",27665,28195,"NP_435932.1","ASP60245.1","CDO30_17985",NA,"DUF2249 domain-containing protein"
"CP021798.1",28200,28493,"YP_001314811.1","ASP60246.1","CDO30_17990",NA,"DUF59 domain-containing protein"
"CP021798.1",29173,29442,"NP_435930.1","ASP60247.1","CDO30_17995",NA,"hypothetical protein"
"CP021798.1",29556,30767,"NP_435928.1","ASP60248.1","CDO30_18000",NA,"short-chain dehydrogenase"
"CP021798.1",31013,32143,"NP_435927.1","ASP60249.1","CDO30_18005","nirK","copper-containing nitrite reductase"
"CP021798.1",32242,33156,"NP_435926.1","ASP60250.1","CDO30_18010",NA,"nitrate reductase"
"CP021798.1",33733,34428,"YP_001314807.1","ASP60251.1","CDO30_18015",NA,"Crp/Fnr family transcriptional regulator"
"CP021798.1",34539,34982,"NP_435924.1","ASP60252.1","CDO30_18020",NA,"pseudoazurin"
"CP021798.1",35242,35427,"NP_435923.1","ASP60253.1","CDO30_18025","napE","periplasmic nitrate reductase%2C NapE protein"
"CP021798.1",35435,35935,"NP_435922.1","ASP60254.1","CDO30_18030",NA,"ferredoxin-type protein NapF"
"CP021798.1",35928,36215,"NP_435921.1","ASP60255.1","CDO30_18035",NA,"glutamate synthase"
"CP021798.1",36190,38694,"NP_435920.1","ASP60256.1","CDO30_18040","napA","periplasmic nitrate reductase subunit alpha"
"CP021798.1",38664,39167,"NP_435919.1","ASP60257.1","CDO30_18045",NA,"nitrate reductase"
"CP021798.1",39171,39872,"NP_435918.1","ASP60258.1","CDO30_18050",NA,"cytochrome C"
"CP021798.1",39936,40760,"NP_435917.1","ASP60259.1","CDO30_18055",NA,"universal stress protein"
"CP021798.1",40994,42511,"NP_435916.1","ASP60260.1","CDO30_18060",NA,"sensor protein FixL"
"CP021798.1",42504,43118,"NP_435915.1","ASP60261.1","CDO30_18065","fixJ","DNA-binding response regulator"
"CP021798.1",43217,43564,"NP_435914.1","ASP60262.1","CDO30_18070",NA,"transcriptional regulator"
"CP021798.1",43644,44279,"NP_435913.1","ASP60263.1","CDO30_18075",NA,"nitrogen fixation regulation protein FixK"
"CP021798.1",44360,44815,"NP_435912.1","ASP60264.1","CDO30_18080",NA,"hypothetical protein"
"CP021798.1",45130,46749,"NP_435911.1","ASP60265.1","CDO30_18085","ccoN","cytochrome c oxidase subunit 1"
"CP021798.1",46763,47494,"NP_435910.1","ASP60266.1","CDO30_18090","ccoO","cytochrome c oxidase%2C cbb3-type subunit II"
"CP021798.1",47507,47659,"NP_435909.1","ASP60267.1","CDO30_18095",NA,"CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone"
"CP021798.1",47663,48532,"NP_435908.1","ASP60268.1","CDO30_18100","ccoP","cbb3-type cytochrome c oxidase subunit FixP"
"CP021798.1",48761,50335,"NP_435907.1","ASP60269.1","CDO30_18105","ccoG","nitrogen fixation protein FixG"
"CP021798.1",50332,50835,"NP_435906.1","ASP60270.1","CDO30_18110",NA,"nitrogen fixation protein FixH"
"CP021798.1",50832,53105,"NP_435905.1","ASP60271.1","CDO30_18115",NA,"nitrogen fixation protein FixI"
"CP021798.1",53102,53269,"NP_435904.1","ASP60272.1","CDO30_18120","ccoS","nitrogen fixation protein FixS"
"CP021798.1",53343,54023,"NP_435903.2","ASP60273.1","CDO30_18125",NA,"Crp/Fnr family transcriptional regulator"
"CP021798.1",54260,54640,"NP_435902.1","ASP60274.1","CDO30_18130",NA,"hypothetical protein"
"CP021798.1",54859,55374,"NP_435901.2","ASP60275.1","CDO30_18135",NA,"DUF1775 domain-containing protein"
"CP021798.1",55439,57064,"NP_435900.1","ASP60276.1","CDO30_18140",NA,"copper resistance protein CopC"
"CP021798.1",57118,57480,"NP_435899.1","ASP60277.1","CDO30_18145",NA,"hypothetical protein"
"CP021798.1",57656,58330,"NP_435898.2","ASP60278.1","CDO30_18150","ric","iron-sulfur cluster repair di-iron protein"
"CP021798.1",58346,59527,"NP_435897.1","ASP60279.1","CDO30_18155",NA,"short-chain dehydrogenase"
"CP021798.1",59576,59869,"NP_435896.2","ASP60280.1","CDO30_18160",NA,"hypothetical protein"
"CP021798.1",59948,61159,"NP_435895.1","ASP60281.1","CDO30_18165",NA,"flavohemoprotein"
"CP021798.1",61357,62361,"NP_435894.1","ASP60282.1","CDO30_18170",NA,"FAD:protein FMN transferase"
"CP021798.1",62354,62911,"NP_435893.1","ASP60283.1","CDO30_18175",NA,"copper resistance protein CopZ"
"CP021798.1",62908,63735,"NP_435892.1","ASP60284.1","CDO30_18180",NA,"hypothetical protein"
"CP021798.1",63732,64646,"NP_435891.1","ASP60285.1","CDO30_18185",NA,"ABC transporter ATP-binding protein"
"CP021798.1",64643,66004,"NP_435890.1","ASP60286.1","CDO30_18190",NA,"carbohydrate-binding protein"
"CP021798.1",66004,67923,"NP_435889.1","ASP60287.1","CDO30_18195",NA,"TAT-dependent nitrous-oxide reductase"
"CP021798.1",67949,70216,"NP_435888.1","ASP60288.1","CDO30_18200",NA,"regulatory protein NosR"
"CP021798.1",70388,71218,"NP_435887.2","ASP60289.1","CDO30_18205",NA,"rubrerythrin family protein"
"CP021798.1",71498,72016,"NP_435886.2","ASP61452.1","CDO30_18210",NA,"N-acetyltransferase"
"CP021798.1",72313,72469,"WP_012881317.1",NA,"CDO30_18215",NA,"hypothetical protein"
"CP021798.1",72578,73507,"WP_003568405.1",NA,"CDO30_18220",NA,"integrase"
"CP021798.1",73510,73827,"NP_435882.1","ASP60290.1","CDO30_18225",NA,"cytochrome C"
"CP021798.1",73889,74230,"NP_435881.1","ASP60291.1","CDO30_18230",NA,"hypothetical protein"
"CP021798.1",74314,74895,"NP_435880.1","ASP60292.1","CDO30_18235",NA,"flavodoxin family protein"
"CP021798.1",74947,75990,"NP_435879.1","ASP60293.1","CDO30_18240",NA,"alpha/beta hydrolase"
"CP021798.1",76105,78504,"NP_435878.2","ASP61453.1","CDO30_18245",NA,"heavy metal translocating P-type ATPase"
"CP021798.1",78634,79311,"NP_435877.2","ASP60294.1","CDO30_18250",NA,"DUF1275 domain-containing protein"
"CP021798.1",79463,79744,"NP_435876.1","ASP60295.1","CDO30_18255",NA,"hypothetical protein"
"CP021798.1",79741,80322,NA,"ASP60296.1","CDO30_18260",NA,"DUF4010 domain-containing protein"
"CP021798.1",80270,80713,NA,"ASP60297.1","CDO30_18265",NA,"DUF4010 domain-containing protein"
"CP021798.1",80894,81736,"NP_435873.2","ASP60298.1","CDO30_18270",NA,"universal stress protein"
"CP021798.1",81846,82919,"NP_435872.1","ASP60299.1","CDO30_18275",NA,"NAD(P)-dependent alcohol dehydrogenase"
"CP021798.1",82985,85687,"NP_435871.1","ASP60300.1","CDO30_18280",NA,"HAD family hydrolase"
"CP021798.1",85763,86158,"NP_435870.1","ASP60301.1","CDO30_18285",NA,"hypothetical protein"
"CP021798.1",86251,86925,"NP_435869.1","ASP60302.1","CDO30_18290",NA,"BON domain-containing protein"
"CP021798.1",87071,87526,"NP_435868.1","ASP60303.1","CDO30_18295",NA,"pyridoxamine 5'-phosphate oxidase family protein"
"CP021798.1",87585,88418,"NP_435867.1","ASP60304.1","CDO30_18300",NA,"universal stress protein"
"CP021798.1",88556,89380,"NP_435866.1","ASP60305.1","CDO30_18305",NA,"universal stress protein"
"CP021798.1",89458,92157,"NP_435865.1","ASP61454.1","CDO30_18310",NA,"GNAT family N-acetyltransferase"
"CP021798.1",92297,93883,"NP_435864.1","ASP60306.1","CDO30_18315",NA,"hybrid sensor histidine kinase/response regulator"
"CP021798.1",93883,94647,"NP_435863.1","ASP60307.1","CDO30_18320",NA,"Crp/Fnr family transcriptional regulator"
"CP021798.1",94776,95042,"NP_435862.1","ASP60308.1","CDO30_18325",NA,"response regulator"
"CP021798.1",95036,95527,NA,"ASP60309.1","CDO30_18330",NA,"DNA-binding response regulator"
"CP021798.1",95579,96040,"NP_435860.1","ASP60310.1","CDO30_18335",NA,"hypothetical protein"
"CP021798.1",96336,96962,"NP_435859.1","ASP60311.1","CDO30_18340",NA,"hypothetical protein"
"CP021798.1",97010,97459,"WP_015445445.1","ASP60312.1","CDO30_18345",NA,"hypothetical protein"
"CP021798.1",97827,99422,"NP_435857.1","ASP60313.1","CDO30_18350",NA,"MBL fold metallo-hydrolase"
"CP021798.1",99752,100195,"NP_437063.1","ASP60314.1","CDO30_18355",NA,"IS66 family insertion sequence hypothetical protein"
"CP021798.1",100192,100545,"NP_768506.1","ASP60315.1","CDO30_18360",NA,"IS66 family insertion sequence hypothetical protein"
"CP021798.1",100608,102260,"WP_076612018.1","ASP60316.1","CDO30_18365",NA,"IS66 family transposase"
"CP021798.1",102331,103647,"NP_435856.2","ASP60317.1","CDO30_18370",NA,"peptidase"
"CP021798.1",103701,104819,"NP_435855.1","ASP60318.1","CDO30_18375",NA,"site-2 protease family protein"
"CP021798.1",104839,106038,"NP_435854.1","ASP60319.1","CDO30_18380",NA,"efflux transporter periplasmic adaptor subunit"
"CP021798.1",106042,108405,"NP_435853.1","ASP60320.1","CDO30_18385",NA,"ABC transporter permease"
"CP021798.1",108412,109326,"NP_435852.1","ASP60321.1","CDO30_18390",NA,"ABC transporter ATP-binding protein"
"CP021798.1",109383,109910,"NP_435851.1","ASP60322.1","CDO30_18395",NA,"Hsp20/alpha crystallin family protein"
"CP021798.1",109909,110097,"WP_015445443.1","ASP60323.1","CDO30_18400",NA,"hypothetical protein"
"CP021798.1",110323,110593,"NP_435837.1",NA,"CDO30_18405",NA,"polyketide cyclase"
"CP021798.1",110703,112031,"NP_435850.2","ASP60324.1","CDO30_18410",NA,"divalent metal cation transporter"
"CP021798.1",112264,112572,"NP_435849.1","ASP60325.1","CDO30_18415",NA,"cytochrome C"
"CP021798.1",112963,113655,"NP_435848.1","ASP61455.1","CDO30_18420",NA,"hypothetical protein"
"CP021798.1",113622,113927,"WP_015242336.1","ASP60326.1","CDO30_18425",NA,"hypothetical protein"
"CP021798.1",114033,114355,"WP_017277636.1",NA,"CDO30_18430",NA,"cytochrome C"
"CP021798.1",114476,114667,"WP_015242338.1","ASP60327.1","CDO30_18435",NA,"hypothetical protein"
"CP021798.1",115034,116788,"NP_435846.1","ASP60328.1","CDO30_18440",NA,"adenylate/guanylate cyclase domain-containing protein"
"CP021798.1",116766,117185,"NP_435845.1","ASP60329.1","CDO30_18445",NA,"hypothetical protein"
"CP021798.1",117175,117696,"NP_435844.2","ASP60330.1","CDO30_18450",NA,"universal stress protein"
"CP021798.1",117836,117979,"YP_001314591.1",NA,"CDO30_18455",NA,"hypothetical protein"
"CP021798.1",118067,118381,"NP_435843.1","ASP61456.1","CDO30_18460",NA,"cytochrome C"
"CP021798.1",118549,119064,"NP_435842.1","ASP60331.1","CDO30_18465",NA,"hypothetical protein"
"CP021798.1",118977,119438,"WP_015242343.1","ASP60332.1","CDO30_18470",NA,"MarC family protein"
