"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat","Entry","Entry name","Status","Protein names","Gene names","Organism","Length","Gene ontology (biological process)","Gene ontology (cellular component)","Gene ontology (GO)","Gene ontology (molecular function)","Gene ontology IDs"
"pSymB","gene-CDO30_25985","NP_436648.1","peptide ABC transporter substrate-binding protein",2,1,2,186608,187664,-0.2710735,-0.1903852,0.23072935,0.2175,"shoot-(A17-4)[2]","4","A17 only","GxE","Q92X54","Q92X54_RHIME","unreviewed","Putative ABC transporter periplasmic oligopeptide-binding protein","SM_b20108","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",502,"transmembrane transport [GO:0055085]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; transmembrane transport [GO:0055085]",NA,"GO:0042597; GO:0043190; GO:0055085"
"pSymB","gene-CDO30_25995","NP_436650.1","ABC transporter permease",2,1,2,189244,189619,-0.352178,-0.2086202,0.2803991,0.196,"shoot-(A17-4)[2]","4","A17 only","GxE","Q92X52","Q92X52_RHIME","unreviewed","Putative oligopeptide ABC transporter permease protein","SM_b20110","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",315,"transmembrane transport [GO:0055085]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]",NA,"GO:0005886; GO:0016021; GO:0055085"
"pSymB","gene-CDO30_26000","NP_436651.1","ABC transporter ATP-binding protein",2,1,2,189760,190803,-0.2568732,-0.2530617,0.25496745,0.157,"shoot-(A17-4)[2]","4","A17 only","GxE","Q92X51","Q92X51_RHIME","unreviewed","Putative oligopeptide ABC transporter ATP-binding protein","SM_b20111","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",546,"peptide transport [GO:0015833]","plasma membrane [GO:0005886]","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; peptide transport [GO:0015833]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]","GO:0005524; GO:0005886; GO:0015833; GO:0016887"
"pSymB","gene-CDO30_26005","NP_436652.1","EamA/RhaT family transporter",1,1,1,191918,191918,-0.2487469,-0.2487469,0.2487469,0.147,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X50","Q92X50_RHIME","unreviewed","Uncharacterized protein","SM_b20112","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",295,NA,"integral component of membrane [GO:0016021]","integral component of membrane [GO:0016021]",NA,"GO:0016021"
"pSymB","gene-CDO30_26020","NP_436655.1","dihydroxy-acid dehydratase",3,1,3,194230,194485,-0.3390831,0.1657589,0.264963233333333,0.181666666666667,"shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(A17-4)[1]","2, 3, 4","Both","Partially Universal","Q92X47","Q92X47_RHIME","unreviewed","Putative dihydroxy-acid dehydratase protein (EC 4.2.1.9)","ilvD4 SM_b20115","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",573,NA,NA,"dihydroxy-acid dehydratase activity [GO:0004160]","dihydroxy-acid dehydratase activity [GO:0004160]","GO:0004160"
"pSymB","gene-CDO30_26025","NP_436656.1","amylo-alpha-1%2C6-glucosidase",2,1,2,196128,196416,-0.3153345,-0.2909232,0.30312885,0.115,"shoot-(A17-4)[2]","4","A17 only","GxE","Q92X46","Q92X46_RHIME","unreviewed","Uncharacterized protein","SM_b20116","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",734,"carbohydrate metabolic process [GO:0005975]",NA,"carbohydrate metabolic process [GO:0005975]",NA,"GO:0005975"
"pSymB","gene-CDO30_26040","NP_436658.1","RidA family protein",1,1,1,199927,199927,0.3115481,0.3115481,0.3115481,0.063,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92X44","Q92X44_RHIME","unreviewed","Uncharacterized protein","SM_b20118","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",139,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26060","NP_436662.1","hypothetical protein",1,1,1,201586,201586,-0.3383355,-0.3383355,0.3383355,0.052,"shoot-(DZA-3)[1]","3","DZA only","GxE","Q92X40","Q92X40_RHIME","unreviewed","Uncharacterized protein","SM_b20122","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",111,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26080","NP_436665.1","ABC transporter permease",1,1,1,204451,204451,-0.3345974,-0.3345974,0.3345974,0.063,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92X37","Q92X37_RHIME","unreviewed","ABC transporter, permease","SM_b20125","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",310,NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857"
"pSymB","gene-CDO30_26130","NP_436675.1","aromatic acid decarboxylase",1,1,1,217091,217091,-0.1652401,-0.1652401,0.1652401,0.314,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X27","Q92X27_RHIME","unreviewed","Flavin prenyltransferase UbiX (EC 2.5.1.129)","ubiX SM_b20135","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",210,NA,NA,"flavin prenyltransferase activity [GO:0106141]; lyase activity [GO:0016829]","flavin prenyltransferase activity [GO:0106141]; lyase activity [GO:0016829]","GO:0016829; GO:0106141"
"pSymB","gene-CDO30_26135","NP_436676.1","UbiD family decarboxylase",1,1,1,217979,217979,-0.1879286,-0.1879286,0.1879286,0.257,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X26","Q92X26_RHIME","unreviewed","Uncharacterized protein","SM_b20136","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",457,NA,NA,"carboxy-lyase activity [GO:0016831]","carboxy-lyase activity [GO:0016831]","GO:0016831"
"pSymB","gene-CDO30_26145","NP_436678.1","amidohydrolase",1,1,1,220439,220439,-0.30461,-0.30461,0.30461,0.094,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X24","Q92X24_RHIME","unreviewed","Amidohydro-rel domain-containing protein","SM_b20138","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",308,NA,NA,"carboxy-lyase activity [GO:0016831]; hydrolase activity [GO:0016787]","carboxy-lyase activity [GO:0016831]; hydrolase activity [GO:0016787]","GO:0016787; GO:0016831"
"pSymB","gene-CDO30_26150","NP_436679.1","DUF2243 domain-containing protein",2,1,2,221070,221181,-0.338879,-0.2675248,0.3032019,0.1755,"shoot-(A17-4)[2]","4","A17 only","GxE","Q92X23","Q92X23_RHIME","unreviewed","Uncharacterized protein","SM_b20139","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",164,NA,"integral component of membrane [GO:0016021]","integral component of membrane [GO:0016021]",NA,"GO:0016021"
"pSymB","gene-CDO30_26155","NP_436680.1","dihydrodipicolinate synthase family protein",1,1,1,221840,221840,-0.345092,-0.345092,0.345092,0.079,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X22","Q92X22_RHIME","unreviewed","Putative dihydrodipicolinate synthase protein (EC 4.2.1.52)","dapA2 SM_b20140","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",293,NA,NA,"lyase activity [GO:0016829]","lyase activity [GO:0016829]","GO:0016829"
"pSymB","gene-CDO30_26160","NP_436681.1","ABC transporter ATP-binding protein",1,1,1,222516,222516,-0.3411562,-0.3411562,0.3411562,0.052,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X21","Q92X21_RHIME","unreviewed","ABC transporter, ATP-binding protein","SM_b20141","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",548,"peptide transport [GO:0015833]","plasma membrane [GO:0005886]","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; peptide transport [GO:0015833]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]","GO:0005524; GO:0005886; GO:0015833; GO:0016887"
"pSymB","gene-CDO30_26170","NP_436683.1","ABC transporter permease",1,1,1,224968,224968,-0.3085349,-0.3085349,0.3085349,0.058,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92X19","Q92X19_RHIME","unreviewed","ABC transporter, permease","SM_b20143","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",304,"transmembrane transport [GO:0055085]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]",NA,"GO:0005886; GO:0016021; GO:0055085"
"pSymB","gene-CDO30_26180","NP_436685.1","glycosyl hydrolase",1,1,1,228149,228149,0.262023,0.262023,0.262023,0.099,"shoot+(A17-2)[1]","2","A17 only","GxE","Q92X17","Q92X17_RHIME","unreviewed","Sialidase domain-containing protein","SM_b20145","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",395,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26265","NP_436701.1","hypothetical protein",1,1,1,247278,247278,-0.3159555,-0.3159555,0.3159555,0.136,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X01","Q92X01_RHIME","unreviewed","Uncharacterized protein","SM_b20161","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",116,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26270","NP_436702.1","DNA-binding response regulator",1,1,1,247629,247629,-0.2410061,-0.2410061,0.2410061,0.262,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92X00","Q92X00_RHIME","unreviewed","Probable transcriptional regulator","SM_b20162","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",229,"phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]",NA,"DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","DNA binding [GO:0003677]","GO:0000160; GO:0003677; GO:0006355"
"pSymB","gene-CDO30_26280","NP_436704.1","hybrid sensor histidine kinase/response regulator",1,1,1,250179,250179,-0.1642583,-0.1642583,0.1642583,0.319,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92WZ8","Q92WZ8_RHIME","unreviewed","Histidine kinase (EC 2.7.13.3)","SM_b20164","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",747,NA,NA,"phosphorelay sensor kinase activity [GO:0000155]","phosphorelay sensor kinase activity [GO:0000155]","GO:0000155"
"pSymB","gene-CDO30_26295","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",1,1,1,253439,253439,-0.2461371,-0.2461371,0.2461371,0.105,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92WZ5","Q92WZ5_RHIME","unreviewed","Uncharacterized protein","SM_b20167","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",270,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26305","NP_436709.1","hypothetical protein",1,1,1,255483,255483,-0.3558938,-0.3558938,0.3558938,0.063,"shoot-(A17-4)[1]","4","A17 only","GxE","Q92WZ3","Q92WZ3_RHIME","unreviewed","Uncharacterized protein","SM_b20169","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",213,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26315","YP_001312688.1","S-formylglutathione hydrolase",1,1,1,257735,257735,-0.2354673,-0.2354673,0.2354673,0.162,"shoot-(A17-2)[1]","2","A17 only","GxE","A6UGH5","A6UGH5_SINMW","unreviewed","S-formylglutathione hydrolase (EC 3.1.2.12)","Smed_3945","Sinorhizobium medicae (strain WSM419) (Ensifer medicae)",276,"formaldehyde catabolic process [GO:0046294]",NA,"carboxylic ester hydrolase activity [GO:0052689]; S-formylglutathione hydrolase activity [GO:0018738]; formaldehyde catabolic process [GO:0046294]","carboxylic ester hydrolase activity [GO:0052689]; S-formylglutathione hydrolase activity [GO:0018738]","GO:0018738; GO:0046294; GO:0052689"
"pSymB","gene-CDO30_26325","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",3,1,3,259299,259338,-0.3709821,-0.2138514,0.317100433333333,0.0873333333333333,"shoot-(A17-2)[1], shoot-(A17-4)[2]","2, 4","A17 only","GxG","Q92WY9","Q92WY9_RHIME","unreviewed","Putative methanol dehydrogenase protein, large subunit (EC 1.1.99.8)","SM_b20173","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",601,NA,"membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]","membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; alcohol dehydrogenase (acceptor) activity [GO:0018468]; calcium ion binding [GO:0005509]","alcohol dehydrogenase (acceptor) activity [GO:0018468]; calcium ion binding [GO:0005509]","GO:0005509; GO:0016020; GO:0018468; GO:0030288"
"pSymB","gene-CDO30_26335","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",1,1,1,260934,260934,-0.161623,-0.161623,0.161623,0.366,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92WY7","Q92WY7_RHIME","unreviewed","PBPb domain-containing protein","SM_b20175","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",288,NA,"periplasmic space [GO:0042597]","periplasmic space [GO:0042597]",NA,"GO:0042597"
"pSymB","gene-CDO30_26365","NP_436721.1","ABC transporter substrate-binding protein",1,1,1,265928,265928,-0.161707,-0.161707,0.161707,0.445,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92WY1","Q92WY1_RHIME","unreviewed","Putative ABC transporter periplasmic solute-binding protein","SM_b20181","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",323,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26435","NP_436735.1","fructose 1%2C6-bisphosphatase",1,1,1,279796,279796,0.195786,0.195786,0.195786,0.429,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q9EXV4","F16PA_RHIME","reviewed","Fructose-1,6-bisphosphatase class 1 (FBPase class 1) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)","fbp cbbF RB0195 SMb20202","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",349,"gluconeogenesis [GO:0006094]","cytoplasm [GO:0005737]","cytoplasm [GO:0005737]; fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; magnesium ion binding [GO:0000287]; gluconeogenesis [GO:0006094]","fructose 1,6-bisphosphate 1-phosphatase activity [GO:0042132]; magnesium ion binding [GO:0000287]","GO:0000287; GO:0005737; GO:0006094; GO:0042132"
"pSymB","gene-CDO30_26495","NP_436747.1","NAD(P)-dependent oxidoreductase",1,1,1,289822,289822,0.3578844,0.3578844,0.3578844,0.063,"shoot+(DZA-1)[1]","1","DZA only","GxE","Q92WX0","Q92WX0_RHIME","unreviewed","Probable oxidoreductase (EC 1.1.1.100)","SM_b20214","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",267,NA,NA,"3-oxo-glutaryl-[acp] methyl ester reductase activity [GO:0102131]; 3-oxo-pimeloyl-[acp] methyl ester reductase activity [GO:0102132]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]","3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; 3-oxo-glutaryl-[acp] methyl ester reductase activity [GO:0102131]; 3-oxo-pimeloyl-[acp] methyl ester reductase activity [GO:0102132]","GO:0004316; GO:0102131; GO:0102132"
"pSymB","gene-CDO30_26600","NP_436766.1","ABC transporter ATP-binding protein",1,1,1,308993,308993,-0.2854729,-0.2854729,0.2854729,0.11,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92WV3","Q92WV3_RHIME","unreviewed","Putative sugar ABC transporter ATP-binding protein","SM_b20235","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",363,NA,"ATP-binding cassette (ABC) transporter complex [GO:0043190]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; transmembrane transporter activity [GO:0022857]","ATPase activity [GO:0016887]; ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","GO:0005524; GO:0016887; GO:0022857; GO:0043190"
"pSymB","gene-CDO30_26605","NP_436767.1","hypothetical protein",1,1,2,309328,309328,-0.4192611,-0.3445103,0.3818857,0.073,"shoot-(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other","Q92WV2","Q92WV2_RHIME","unreviewed","Uncharacterized protein","SM_b20236","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",114,NA,"integral component of membrane [GO:0016021]","integral component of membrane [GO:0016021]",NA,"GO:0016021"
"pSymB","gene-CDO30_26640","NP_436773.1","glycosyl transferase",1,1,1,316281,316281,-0.3863239,-0.3863239,0.3863239,0.084,"shoot-(A17-2)[1]","2","A17 only","GxE","Q92WU6","Q92WU6_RHIME","unreviewed","Putative glycosyltransferase protein","SM_b20243","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",383,NA,NA,"transferase activity, transferring glycosyl groups [GO:0016757]","transferase activity, transferring glycosyl groups [GO:0016757]","GO:0016757"
"pSymB","gene-CDO30_26645","NP_436774.1","CDP-paratose 2-epimerase",1,1,1,316800,316800,0.1738923,0.1738923,0.1738923,0.309,"shoot+(A17-4)[1]","4","A17 only","GxE","Q92WU5","Q92WU5_RHIME","unreviewed","Putative CDP-tyvelose-2-epimerase (EC 5.1.3.-)","tyv OR Smb20244 SM_b20244","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",373,NA,NA,"isomerase activity [GO:0016853]","isomerase activity [GO:0016853]","GO:0016853"
"pSymB","gene-CDO30_26650","NP_436775.1","UDP-glucose 4-epimerase",2,1,2,317474,317771,0.1570857,0.1671507,0.1621182,0.4895,"shoot+(DZA-3)[2]","3","DZA only","GxE","Q92WU4","Q92WU4_RHIME","unreviewed","UDP-glucose 4-epimerase (EC 5.1.3.2)","SM_b20245","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",368,NA,NA,"UDP-glucose 4-epimerase activity [GO:0003978]","UDP-glucose 4-epimerase activity [GO:0003978]","GO:0003978"
"pSymB","gene-CDO30_26665","NP_436778.1","hypothetical protein",1,1,1,322111,322111,-0.3727199,-0.3727199,0.3727199,0.052,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92WU1","Q92WU1_RHIME","unreviewed","Uncharacterized protein","SM_b20248","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",582,NA,NA,NA,NA,NA
"pSymB","gene-CDO30_26710","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",1,1,1,330415,330415,0.1934073,0.1934073,0.1934073,0.236,"shoot+(DZA-3)[1]","3","DZA only","GxE","Q92WT2","Q92WT2_RHIME","unreviewed","Adenylate cyclase (EC 4.6.1.1)","cyaM SM_b20257","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",352,"cyclic nucleotide biosynthetic process [GO:0009190]; intracellular signal transduction [GO:0035556]",NA,"adenylate cyclase activity [GO:0004016]; cyclic nucleotide biosynthetic process [GO:0009190]; intracellular signal transduction [GO:0035556]","adenylate cyclase activity [GO:0004016]","GO:0004016; GO:0009190; GO:0035556"
"pSymB","gene-CDO30_26735","NP_436792.1","aldehyde dehydrogenase (NADP(+))",2,1,2,334555,334655,0.1789451,0.3577706,0.26835785,0.178,"shoot+(DZA-1)[1], shoot+(DZA-3)[1]","1, 3","DZA only","GxG","Q92WS7","Q92WS7_RHIME","unreviewed","Aldehyde dehydrogenase (NADP+) (EC 1.2.1.4)","SM_b20262","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",505,NA,NA,"aldehyde dehydrogenase (NADP+) activity [GO:0033721]","aldehyde dehydrogenase (NADP+) activity [GO:0033721]","GO:0033721"
"pSymB","gene-CDO30_26750","NP_436795.1","amino acid ABC transporter permease",1,1,1,338105,338105,-0.1682665,-0.1682665,0.1682665,0.267,"shoot-(DZA-1)[1]","1","DZA only","GxE","Q92WS4","Q92WS4_RHIME","unreviewed","Putative amino acid ABC transporter permease protein","SM_b20265","Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)",217,"amino acid transport [GO:0006865]","ATP-binding cassette (ABC) transporter complex [GO:0043190]","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","transmembrane transporter activity [GO:0022857]","GO:0006865; GO:0022857; GO:0043190"
