"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","min_ps","max_ps","no_effects","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymB","CDO30_26270","NP_436702.1","DNA-binding response regulator",1,5,247629,247629,5,-0.2410061,-0.06118918,0.146441366,0.262,"leaf1-(A17-4)[1], shoot-(A17-4)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26275","NP_436703.1","FIST signal transduction protein",1,1,248695,248695,1,-0.1643892,-0.1643892,0.1643892,0.366,"leaf1-(DZA-3)[1]","DZA only"
"pSymB","CDO30_26280","NP_436704.1","hybrid sensor histidine kinase/response regulator",10,7,249732,251640,13,-0.2945361,0.2016915,0.166106666923077,0.213538461538462,"height1-(A17-2)[1], leaf1-(A17-4)[1], shoot-(A17-4)[1], nod+(DZA-3)[5], nod-(A17-4)[1], nod.weight+(A17-4)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26285","NP_436705.1","hypothetical protein",2,6,252213,252400,11,-0.3566175,0.2709184,0.237004277272727,0.0771818181818182,"height1-(A17-2)[2], height1-(DZA-3)[1], leaf1+(DZA-1)[1], nod-(A17-2)[2], nod-(A17-4)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1], leaf.plast+(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26295","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",5,7,253010,253484,12,-0.4024168,0.159489,0.206042463333333,0.123916666666667,"height1-(DZA-3)[1], height1-(A17-4)[1], leaf1-(DZA-3)[1], leaf1-(A17-4)[1], shoot-(A17-4)[1], nod.weight-(A17-2)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1], leaf.plast-(DZA-13)[2], leaf.plast-(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26300","NP_436708.1","MBL fold metallo-hydrolase",5,3,254057,254877,6,-0.1599666,0.1647081,0.129661645,0.272,"nod.weight-(A17-2)[3], height.plast-(DZA-13)[1], height.plast+(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26305","NP_436709.1","hypothetical protein",4,8,255378,255612,13,-0.5233658,0.2825972,0.225340588461538,0.194230769230769,"height1-(A17-4)[1], leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], leaf1-(A17-4)[1], shoot-(A17-4)[1], nod+(DZA-3)[2], nod.weight-(A17-2)[1], height.plast+(DZA-13)[1], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26310","NP_436710.1","S-(hydroxymethyl)glutathione dehydrogenase",4,5,256089,256665,7,-0.1800447,0.2147436,0.164157265714286,0.349285714285714,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], nod+(DZA-3)[1], nod.weight-(A17-2)[1], nod.weight+(A17-2)[1], nod.weight+(A17-4)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26315","YP_001312688.1","S-formylglutathione hydrolase",3,5,257396,257735,6,-0.2437881,0.2096563,0.192441036666667,0.173333333333333,"height1-(A17-2)[1], shoot-(A17-2)[1], nod-(A17-2)[1], nod+(DZA-3)[1], nod.weight+(DZA-1)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26325","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",3,9,259299,259338,15,-0.5096225,0.4275341,0.275968008,0.0768666666666667,"chloro1-(DZA-1)[1], height1-(A17-2)[1], height1-(DZA-3)[1], leaf1-(A17-4)[1], shoot-(A17-2)[1], shoot-(A17-4)[2], nod+(DZA-3)[1], nod.weight-(DZA-1)[1], nod.weight-(DZA-3)[1], height.plast+(A17-24)[1], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[2], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26330","NP_436714.1","c-type cytochrome%2C methanol metabolism-related",1,1,260643,260643,1,-0.3330875,-0.3330875,0.3330875,0.073,"height1-(DZA-1)[1]","DZA only"
"pSymB","CDO30_26335","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",1,4,260934,260934,4,-0.161623,0.08363027,0.1092269225,0.366,"height1-(DZA-1)[1], shoot-(DZA-1)[1], height.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26345","NP_436717.1","DUF2380 domain-containing protein",1,1,262640,262640,1,-0.1699293,-0.1699293,0.1699293,0.351,"nod-(A17-2)[1]","A17 only"
"pSymB","CDO30_26350","NP_436718.1","branched-chain amino acid ABC transporter substrate-binding protein",1,1,263792,263792,1,-0.2056625,-0.2056625,0.2056625,0.162,"chloro1-(DZA-1)[1]","DZA only"
"pSymB","CDO30_26355","NP_436719.1","hypothetical protein",1,3,264926,264926,3,-0.2040735,0.07906324,0.103863726666667,0.183,"chloro1-(DZA-1)[1], chloro.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26360","NP_436720.1","hypothetical protein",1,3,265354,265354,3,0.08182025,0.1522737,0.105996353333333,0.141,"height.plast+(A17-24)[1], leaf.plast+(A17-24)[1], shoot.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26365","NP_436721.1","ABC transporter substrate-binding protein",5,8,265837,266706,13,-0.234145,0.1794826,0.130435328461538,0.339153846153846,"height1-(DZA-1)[1], height1+(DZA-1)[1], height1-(A17-2)[2], leaf1-(DZA-1)[1], shoot-(DZA-1)[1], nod.weight+(A17-4)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_26370","NP_436722.1","ABC transporter permease",1,1,266925,266925,1,-0.2173538,-0.2173538,0.2173538,0.168,"height1-(A17-2)[1]","A17 only"
"pSymB","CDO30_26375","NP_436723.1","ABC transporter ATP-binding protein",2,2,267813,267954,2,-0.02554901,0.2191569,0.122352955,0.335,"nod.weight+(A17-4)[1], chloro.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26380","NP_436724.1","ABC transporter ATP-binding protein",2,2,268382,268751,2,0.1481166,0.2268013,0.18745895,0.28,"nod+(A17-4)[1], nod.weight+(A17-4)[1]","A17 only"
"pSymB","CDO30_26385","NP_436725.1","multidrug ABC transporter permease",1,2,269023,269023,2,-0.2481504,-0.07734274,0.16274657,0.105,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26400","NP_436728.1","ribulose-phosphate 3-epimerase",2,5,271286,271378,6,-0.1653226,0.1476251,0.103646496666667,0.364666666666667,"height1+(DZA-1)[1], leaf1-(DZA-3)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_26405","NP_436729.1","CbbX protein",3,3,272066,272800,5,-0.1888247,0.06059465,0.093418798,0.1976,"nod-(DZA-3)[1], leaf.plast+(A17-24)[2], shoot.plast-(DZA-13)[2]","Both"
"pSymB","CDO30_26410","NP_436730.1","ribulose bisphosphate carboxylase small subunit",1,2,272897,272897,2,-0.1845151,-0.0821993,0.1333572,0.188,"nod-(DZA-3)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26415","NP_436731.1","ribulose bisphosphate carboxylase large chain",1,1,274195,274195,1,-0.2015424,-0.2015424,0.2015424,0.22,"nod-(DZA-3)[1]","DZA only"
"pSymB","CDO30_26420","NP_436732.1","fructose-bisphosphate aldolase",1,4,275196,275196,5,-0.1675024,0.1929839,0.115617684,0.366,"leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26425","NP_436733.1","transketolase",3,3,276299,277298,5,-0.05857433,0.3084715,0.15036413,0.2156,"leaf1+(DZA-1)[1], nod.weight+(DZA-1)[1], height.plast+(A17-24)[1], height.plast-(A17-24)[2]","Both"
"pSymB","CDO30_26435","NP_436735.1","fructose 1%2C6-bisphosphatase",1,6,279796,279796,6,-0.1018881,0.2421243,0.144259645,0.429,"height1+(DZA-1)[1], leaf1+(DZA-1)[1], shoot+(DZA-1)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26440","NP_436736.1","transcriptional regulator",1,1,280415,280415,1,0.2380248,0.2380248,0.2380248,0.099,"leaf1+(A17-4)[1]","A17 only"
"pSymB","CDO30_26445","NP_436737.1","pyrroloquinoline quinone precursor peptide PqqA",1,3,281285,281285,3,-0.06661744,0.1556264,0.0907647433333333,0.487,"height1+(DZA-1)[1], height.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26450","NP_436738.1","pyrroloquinoline quinone biosynthesis protein B",2,4,281641,282006,4,-0.3215393,0.1822204,0.1841526475,0.139,"height1-(DZA-1)[1], nod+(A17-4)[1], nod.weight-(DZA-3)[1], chloro.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26465","NP_436741.1","coenzyme PQQ synthesis protein E",3,4,283595,284001,5,-0.2121607,0.2723681,0.202348418,0.1216,"leaf1+(DZA-1)[1], leaf1+(A17-4)[1], nod-(DZA-3)[1], nod.weight+(A17-4)[1], height.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_26470","NP_436742.1","4-oxalocrotonate tautomerase",1,2,284549,284549,2,-0.243076,0.2241102,0.2335931,0.12,"leaf1+(A17-4)[1], nod-(DZA-3)[1]","Both"
"pSymB","CDO30_26480","NP_436744.1","transcriptional regulator",3,3,285721,286450,4,-0.296145,0.2660245,0.272966825,0.0825,"height1-(A17-2)[1], nod-(DZA-3)[2], nod.weight+(A17-4)[1]","Both"
"pSymB","CDO30_26495","NP_436747.1","NAD(P)-dependent oxidoreductase",1,3,289822,289822,3,-0.3407882,0.3578844,0.277599466666667,0.063,"shoot+(DZA-1)[1], nod-(DZA-3)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26505","NP_436749.1","alpha/beta hydrolase",1,1,292684,292684,1,0.2078172,0.2078172,0.2078172,0.131,"nod.weight+(A17-4)[1]","A17 only"
"pSymB","CDO30_26510","NP_436750.1","glyoxalase",1,2,293160,293160,2,-0.1786662,0.1831408,0.1809035,0.23,"nod+(DZA-3)[1], nod.weight-(DZA-1)[1]","DZA only"
"pSymB","CDO30_26515","NP_436751.1","two-component sensor histidine kinase",2,3,294158,294799,3,-0.3364384,0.415265,0.263143746666667,0.0906666666666667,"height1-(DZA-1)[1], nod.weight+(A17-4)[1], chloro.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26530","NP_436753.1","epoxide hydrolase",2,3,296774,297188,4,-0.3169398,0.3366527,0.235958825,0.1335,"height1-(DZA-1)[1], height1+(DZA-3)[1], nod.weight+(A17-4)[1], height.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26545","YP_002122329.1","DUF4142 domain-containing protein",1,1,298544,298544,1,0.3472497,0.3472497,0.3472497,0.052,"leaf1+(A17-4)[1]","A17 only"
"pSymB","CDO30_26565","NP_436759.1","phage holin family protein",3,4,301015,301210,5,0.02796374,0.3197927,0.109741128,0.1234,"height1+(DZA-3)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[2], shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26570","NP_436760.1","nutrient deprivation-induced protein",4,2,301710,302304,4,0.2163657,0.3054284,0.27057845,0.12975,"chloro1+(DZA-1)[2], nod.weight+(A17-4)[2]","Both"
"pSymB","CDO30_26575","NP_436761.1","LacI family transcriptional regulator",2,2,303333,303570,2,-0.1794439,0.1964863,0.1879651,0.242,"height1+(DZA-3)[1], nod.weight-(DZA-1)[1]","DZA only"
"pSymB","CDO30_26580","NP_436762.1","sugar ABC transporter substrate-binding protein",1,1,303712,303712,1,0.1793478,0.1793478,0.1793478,0.408,"height1+(DZA-3)[1]","DZA only"
"pSymB","CDO30_26585","NP_436763.1","sugar ABC transporter permease",2,2,305404,305496,2,0.1529883,0.1999386,0.17646345,0.3065,"height1+(DZA-3)[1], nod.weight+(A17-4)[1]","Both"
"pSymB","CDO30_26600","NP_436766.1","ABC transporter ATP-binding protein",1,4,308993,308993,4,-0.3540998,0.2537794,0.292159825,0.11,"height1-(DZA-1)[1], leaf1-(DZA-1)[1], shoot-(DZA-1)[1], nod+(DZA-3)[1]","DZA only"
"pSymB","CDO30_26605","NP_436767.1","hypothetical protein",2,5,309277,309328,8,-0.4192611,0.3711878,0.3057849625,0.084125,"height1-(DZA-1)[1], height1-(A17-4)[1], shoot-(DZA-1)[1], shoot-(A17-4)[1], nod+(DZA-3)[1], nod.weight-(DZA-1)[1], nod.weight+(A17-4)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26615","NP_436768.1","TIGR04290 family methyltransferase",1,2,310325,310325,2,-0.2415594,-0.2406336,0.2410965,0.126,"leaf1-(DZA-1)[1], nod.weight-(A17-4)[1]","Both"
"pSymB","CDO30_26625","NP_436770.1","glycosyltransferase",1,3,312748,312748,3,-0.1158092,0.2929142,0.14799508,0.073,"nod.weight+(A17-2)[1], chloro.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","Both"
"pSymB","CDO30_26630","NP_436771.1","hypothetical protein",1,1,313576,313576,1,-0.2915141,-0.2915141,0.2915141,0.084,"nod.weight-(A17-4)[1]","A17 only"
"pSymB","CDO30_26635","NP_436772.1","glycosyltransferase",1,1,314055,314055,1,0.310982,0.310982,0.310982,0.141,"nod.weight+(A17-4)[1]","A17 only"
"pSymB","CDO30_26640","NP_436773.1","glycosyl transferase",5,7,315340,316281,12,-0.4048298,0.3512338,0.26060525,0.165583333333333,"height1+(A17-2)[1], height1-(A17-2)[1], leaf1+(DZA-1)[1], leaf1-(A17-2)[1], shoot-(A17-2)[1], nod-(DZA-3)[1], nod.weight+(A17-4)[4], height.plast+(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26645","NP_436774.1","CDP-paratose 2-epimerase",4,5,316287,317194,8,-0.1928469,0.2020397,0.167993725,0.251875,"leaf1+(A17-4)[2], shoot+(A17-4)[1], nod.weight+(A17-4)[3], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26650","NP_436775.1","UDP-glucose 4-epimerase",6,4,317474,318125,7,-0.08320021,0.2035608,0.163274501428571,0.345428571428571,"leaf1+(A17-4)[1], shoot+(DZA-3)[2], nod.weight+(A17-4)[3], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26655","NP_436776.1","L-iditol 2-dehydrogenase",3,3,318991,319798,5,-0.3171172,0.3996842,0.30458498,0.1066,"chloro1-(A17-2)[1], height1+(DZA-3)[1], nod.weight-(A17-2)[1], nod.weight+(A17-2)[1], nod.weight+(A17-4)[1]","Both"
"pSymB","CDO30_26660","YP_001312630.1","gfo/Idh/MocA family oxidoreductase",1,1,320633,320633,1,-0.09932133,-0.09932133,0.09932133,0.063,"leaf.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26665","NP_436778.1","hypothetical protein",3,6,320984,322111,7,-0.3727199,0.4016779,0.211301102857143,0.147285714285714,"shoot-(DZA-1)[1], nod+(A17-4)[1], nod.weight-(DZA-1)[1], height.plast+(A17-24)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26670","NP_436779.1","inositol-3-phosphate synthase",3,6,323135,323270,11,-0.2734521,0.2503225,0.129675339090909,0.168727272727273,"height1-(A17-2)[1], height1+(DZA-3)[1], leaf1+(DZA-1)[1], leaf1-(A17-2)[1], chloro.plast+(DZA-13)[1], chloro.plast+(A17-24)[1], height.plast+(DZA-13)[1], height.plast+(A17-24)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26675","NP_436780.1","histidine phosphatase family protein",2,3,323956,324439,4,0.0236503,0.21906,0.1170289725,0.21175,"height1+(DZA-3)[2], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26680","NP_436781.1","beta-xylosidase",2,7,324669,325418,7,0.02992668,0.3783637,0.165996064285714,0.150857142857143,"height1+(DZA-3)[1], leaf1+(DZA-3)[1], nod.weight+(A17-4)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26685","NP_436782.1","coenzyme F420 hydrogenase",4,5,325542,326388,7,-0.276723,0.262885,0.146881327142857,0.271571428571429,"chloro1+(A17-2)[1], height1-(A17-2)[1], leaf1+(DZA-1)[1], leaf1-(DZA-3)[1], height.plast+(DZA-13)[1], height.plast+(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26690","YP_001312624.1","polysaccharide pyruvyl transferase family protein",3,5,327022,327658,10,-0.3128347,0.4121797,0.267795973,0.0621,"height1+(A17-2)[2], nod+(A17-2)[1], nod+(A17-4)[2], nod.weight-(A17-2)[2], chloro.plast-(DZA-13)[1], height.plast-(A17-24)[2]","Both"
"pSymB","CDO30_26705","NP_436786.1","transcriptional regulator",1,3,329424,329424,3,0.05150125,0.2073392,0.11168868,0.236,"height1+(DZA-3)[1], height.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26710","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",6,7,329879,330628,32,0.02155291,0.2468231,0.1071747653125,0.23628125,"height1+(DZA-3)[2], leaf1+(DZA-3)[3], leaf1+(A17-4)[1], shoot+(DZA-3)[1], chloro.plast+(DZA-13)[2], height.plast+(DZA-13)[4], leaf.plast+(DZA-13)[5], leaf.plast+(A17-24)[2], shoot.plast+(DZA-13)[6], shoot.plast+(A17-24)[6]","Both"
"pSymB","CDO30_26715","NP_436788.1","GntR family transcriptional regulator",2,5,330915,331116,6,0.03141709,0.2047262,0.09390262,0.202333333333333,"leaf1+(DZA-3)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26720","NP_436789.1","dihydrodipicolinate synthase family protein",4,7,331935,332476,8,-0.2096636,0.1735635,0.10905900625,0.193,"height1+(DZA-1)[1], leaf1-(DZA-3)[1], nod+(DZA-3)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26730","NP_436791.1","malate dehydrogenase",2,4,333264,333531,4,0.02105239,0.1763408,0.0846217075,0.2345,"nod+(DZA-3)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26735","NP_436792.1","aldehyde dehydrogenase (NADP(+))",4,7,334555,335800,9,-0.2136047,0.420102,0.197505547777778,0.179222222222222,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], leaf1+(DZA-3)[1], shoot+(DZA-1)[1], shoot+(DZA-3)[1], nod.weight-(DZA-1)[1], leaf.plast+(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26740","NP_436793.1","amino acid ABC transporter substrate-binding protein",1,2,336658,336658,2,-0.07116379,0.3011566,0.186160195,0.084,"height1+(DZA-1)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26750","NP_436795.1","amino acid ABC transporter permease",1,7,338105,338105,7,-0.2030204,0.07442647,0.126190927142857,0.267,"chloro1-(DZA-1)[1], height1-(DZA-1)[1], leaf1-(DZA-1)[1], shoot-(DZA-1)[1], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26760","NP_436797.1","amino acid dehydrogenase",2,7,339797,340173,7,-0.227283,0.2516609,0.129344074285714,0.249857142857143,"leaf1+(DZA-3)[1], nod+(DZA-3)[1], nod.weight-(DZA-1)[1], chloro.plast-(A17-24)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26765","NP_436798.1","hydroxyproline-2-epimerase",3,8,340504,340987,12,-0.3145517,0.3317428,0.1309423975,0.197416666666667,"leaf1+(A17-4)[1], shoot-(DZA-1)[1], nod+(DZA-3)[1], nod.weight-(DZA-1)[1], chloro.plast+(DZA-13)[2], height.plast+(DZA-13)[2], leaf.plast+(DZA-13)[2], shoot.plast+(DZA-13)[2]","Both"
"pSymB","CDO30_26770","NP_436799.1","hypothetical protein",5,7,341524,342681,14,-0.4034935,0.4577227,0.30011316,0.105428571428571,"chloro1+(DZA-3)[1], height1-(DZA-1)[1], height1-(A17-4)[1], shoot-(DZA-1)[1], shoot-(A17-4)[3], nod+(DZA-3)[2], nod+(A17-4)[1], nod.weight-(DZA-1)[2], chloro.plast+(DZA-13)[1], height.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26775","NP_436800.1","trans-3-hydroxy-L-proline dehydratase",2,5,343079,343418,8,-0.2605617,0.1056474,0.12613838875,0.348,"leaf1-(DZA-1)[1], leaf1-(A17-4)[1], shoot-(A17-4)[1], height.plast+(DZA-13)[1], leaf.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26780","NP_436801.1","osmotically inducible protein C",1,3,344095,344095,6,-0.2240234,0.2045231,0.152655998333333,0.262,"leaf1+(DZA-1)[1], leaf1-(A17-4)[1], shoot+(DZA-1)[1], shoot-(A17-4)[1], leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26785","NP_436802.1","MFS transporter",5,10,345002,345872,18,-0.1886172,0.3280784,0.148332303333333,0.368111111111111,"chloro1+(DZA-1)[1], chloro1+(A17-2)[1], height1+(DZA-1)[1], height1-(DZA-1)[1], leaf1-(DZA-1)[1], shoot+(DZA-1)[1], shoot-(DZA-1)[1], nod+(DZA-3)[2], nod.weight-(DZA-1)[1], nod.weight+(A17-4)[1], chloro.plast-(A17-24)[1], height.plast-(DZA-13)[1], height.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26790","NP_436803.1","hypothetical protein",1,2,346224,346224,2,0.02137138,0.07991678,0.05064408,0.304,"chloro.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26795","WP_003525672.1","hypothetical protein",1,2,346573,346573,2,-0.2316779,0.03611097,0.133894435,0.209,"chloro1-(DZA-1)[1], chloro.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26805","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",3,8,347073,347394,13,-0.2524334,0.1789931,0.123193806923077,0.390076923076923,"chloro1-(DZA-1)[1], height1+(DZA-1)[1], leaf1-(A17-4)[1], leaf1+(A17-4)[1], shoot+(DZA-1)[1], shoot-(A17-4)[1], chloro.plast-(DZA-13)[1], chloro.plast+(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1], shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26810","NP_436806.1","MurR/RpiR family transcriptional regulator",2,2,348298,348732,2,0.02678719,0.2376398,0.132213495,0.1545,"nod.weight+(A17-2)[1], chloro.plast+(DZA-13)[1]","Both"
"pSymB","CDO30_26815","NP_436807.1","aspartate aminotransferase family protein",7,10,348927,349729,24,-0.3778054,0.4473122,0.18975823375,0.27425,"chloro1-(DZA-1)[2], height1-(DZA-1)[2], height1+(DZA-1)[1], leaf1+(DZA-1)[1], leaf1+(A17-4)[2], leaf1-(A17-4)[1], shoot-(DZA-1)[2], shoot+(DZA-1)[1], nod+(DZA-3)[1], nod+(A17-4)[1], nod.weight-(DZA-1)[1], nod.weight+(A17-2)[1], nod.weight-(A17-2)[1], chloro.plast+(DZA-13)[2], chloro.plast-(DZA-13)[1], height.plast+(DZA-13)[1], height.plast-(DZA-13)[1], leaf.plast-(A17-24)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26825","NP_436809.1","CMD domain-containing protein",1,1,351381,351381,1,0.1707644,0.1707644,0.1707644,0.246,"height1+(DZA-3)[1]","DZA only"
"pSymB","CDO30_26830","NP_436810.1","NAD(P)/FAD-dependent oxidoreductase",1,5,352048,352048,5,-0.2120975,0.2086656,0.161185586,0.136,"chloro1-(DZA-1)[1], height1+(DZA-3)[1], nod-(A17-2)[1], chloro.plast+(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26835","NP_436811.1","polyamine ABC transporter ATP-binding protein",1,1,353309,353309,1,0.3330765,0.3330765,0.3330765,0.052,"nod+(A17-2)[1]","A17 only"
"pSymB","CDO30_26845","NP_436813.1","spermidine/putrescine ABC transporter permease",1,1,355319,355319,1,0.122259,0.122259,0.122259,0.209,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26860","NP_436816.1","NAD/NADP octopine/nopaline dehydrogenase",3,1,359168,359319,4,-0.09212468,0.1355179,0.100769735,0.2515,"shoot.plast+(DZA-13)[2], shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26865","NP_436817.1","sulfite exporter TauE/SafE family protein",1,1,359795,359795,1,-0.2047142,-0.2047142,0.2047142,0.188,"height1-(DZA-1)[1]","DZA only"
"pSymB","CDO30_26870","NP_436818.1","S-adenosylhomocysteine deaminase",4,5,360768,361646,6,-0.158775,0.2610101,0.175436911666667,0.155,"leaf1+(A17-4)[1], shoot+(A17-4)[1], nod+(A17-2)[1], nod.weight-(DZA-1)[1], leaf.plast+(A17-24)[1], leaf.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26875","NP_436819.1","permease",3,3,362107,363057,6,-0.08561356,0.1736192,0.113236313333333,0.3375,"nod.weight+(DZA-1)[2], leaf.plast+(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","CDO30_26880","NP_436820.1","LacI family transcriptional regulator",2,2,363676,364081,4,-0.05174868,0.147464,0.09703841,0.4265,"nod.weight+(DZA-1)[2], leaf.plast-(A17-24)[2]","Both"
"pSymB","CDO30_26885","YP_001312585.1","DUF3394 domain-containing protein",6,3,364431,366693,7,-0.2547359,0.1605786,0.145209691428571,0.298142857142857,"height1-(DZA-3)[1], nod.weight+(DZA-1)[4], height.plast-(DZA-13)[2]","DZA only"
